04.81
37.94,15.36
39.91,14.26
40.14,15.36
39.06,14.26
7,15.91
41.03,16.45
39.31,16.45
39.11,14.26
39.26,15.91
38.69,15.36
40.40,14.81
37.94,15.36
39.91,14.26
40.14,15.36
39.06,14.26
7,15.91
41.03,16.45
39.31,16.45
39.11,14.26
39.26,15.91
38.69,15.36
40.40,14.81
37.94,15.36
39.91,14.26
40.14,15.36
39.06,14.26
39.86,17.00
36.74,18.10
37.26,21.94
39.17,16.45
-25.94,2.74
-12.57,-1.10
-8.94,0.00
-10.86,0.00
-13.23,0.00
-7.57,0.00
-17.34,0.00
-6.77,0.00
-9.80,-1.65
-11.09,-1.65
-13.89,-0.55
-9.03,0.00
-10.86,-0.55
-2.00,-1.65
-9.60,-2.74
-14.14,-2.74
-9.80,-3.84
-9.11,-1.10
-8.54,-1.10
-14.43,1.10
-9.23,-1.10
-12.57,-1.65
-13.03,0.55
-12.31,-3.29
-14.80,-0.55
-12.83,0.00
-16.14,-0.55
-17.46,-1.10
-14.74,-2.19
-5.03,-1.65
-11.80,-0.55
-7.51,-2.74
-10.34,-1.65
-11.69,-1.10
-10.09,-3.29
-12.09,-2.19
-11.63,-2.74
-15.57,-0.55
-12.97,-2.19
-11.40,-2.74
-8.60,-2.74
-14.46,-1.65
-9.49,-2.74
-4.83,-2.19
-10.51,-3.84
-9.86,0.00
-13.57,-3.29
7.09,-1.10
45.09,12.07
41.60,14.26
42.46,15.36
42.23,17.55
42.29,12.62
41.69,15.91
41.46,14.81
40.26,17.00
41.74,15.36
40.31,15.91
42.29,14.81
40.34,14.81
40.23,14.26
40.89,15.36
40.49,15.91
40.40,17.00
-19.14,0.00
-7.49,-1.10
-13.00,-1.65
-12.77,-2.19
-9.43,-0.55
-11.14,-1.10
-14.09,-2.19
-6.80,-3.29
-11.31,-1.10
-12.37,-1.65
-8.69,-0.55
-14.83,-2.19
-15.94,-1.10
-16.11,-3.84
-13.49,-2.19
-8.43,-3.29
-9.74,-0.55
-12.14,-1.10
-11.86,-2.74
-11.37,-2.74
-11.80,-1.65
-13.49,-1.10
-5.46,-2.19
-13.11,-1.65
-13.89,-0.55
-6.89,-2.19
-13.77,-1.65
-14.14,-2.19
-10.20,-1.65
