-0.23.71,-6.03
22.43,-4.39
22.37,-6.03
19.66,-5.48
17.37,-7.13
13.1.84
21.97,-3.84
24.71,-4.94
26.40,-4.94
24.51,-4.94
22.77,-4.39
23.71,-6.03
22.43,-4.39
22.37,-6.03
19.66,-5.48
17.37,-7.13
13.1784
21.97,-3.84
24.71,-4.94
26.40,-4.94
24.51,-4.94
22.77,-4.39
23.71,-6.03
22.43,-4.39
22.37,-6.03
19.66,-5.48
17.37,-7.13
13.17-11.52
8.40,-12.62
-45.06,9.87
-41.03,14.26
-41.66,13.71
-42.89,15.36
-43.20,17.00
-43.37,15.91
-42.86,16.45
-43.40,15.91
-43.09,15.36
-44.63,14.81
-42.74,16.45
-45.34,16.45
-44.40,14.81
-41.77,17.00
-40.57,17.00
-42.97,18.10
-42.97,17.00
-42.00,17.00
-41.26,17.55
-40.54,19.20
-40.20,17.55
-40.54,15.91
-40.37,18.10
-40.37,18.10
-40.26,20.84
-39.69,18.10
-38.49,18.65
-38.31,19.20
-39.46,20.29
-39.23,18.65
-39.63,18.10
-36.69,21.39
-37.71,20.29
-38.71,20.84
-36.57,19.75
-35.91,22.49
-35.74,20.29
-35.91,23.59
-37.29,22.49
-34.57,21.94
-33.69,26.88
-34.54,24.68
-36.11,22.49
-35.23,20.84
-34.94,20.29
-33.89,20.29
-33.54,24.68
-33.83,20.29
21.94,3.29
33.80,2.74
38.09,0.55
32.74,0.55
33.94,2.19
29.97,1.10
34.37,1.10
33.54,0.00
35.57,0.00
33.69,-1.10
31.71,0.55
34.60,-1.10
29.74,-0.55
32.17,-1.65
33.54,-1.10
34.14,-1.65
27.54,-2.19
30.69,-1.10
32.60,-2.19
28.63,-1.65
29.91,-1.10
28.77,-1.65
29.54,-2.19
29.06,-1.10
27.49,-2.74
28.23,-2.19
24.97,-1.65
28.06,-3.29
26.66,-2.74
26.40,-2.19
27.43,-2.19
27.97,-3.84
28.03,-3.29
27.97,-3.84
25.37,-3.84
25.20,-2.74
25.66,-2.74
24.00,-3.84
23.89,-4.39
23.94,-3.84
24.23,-3.29
24.74,-4.39
25.63,-3.84
26.40,-4.94
22.77,-4.94
22.80,-5.48
24.46,-4.94
22.77,-4.94
22.31,-3.84
24.26,-4.39
22.11,-4.39
25.29,-3.84
23.94,-4.94
23.89,-3.84
22.49,-3.29
24.37,-4.94
22.63,-4.94
22.40,-4.39
22.37,-4.94
