0.000,7.13
-30.14,8.78
-29.69,8.23
-30.43,7.68
-30.49,7.68
-29.83,9.87
-29.31,9.87
-29.948
-30.23,8.23
-31.37,7.13
-30.40,9.32
-29.40,7.13
-30.14,8.78
-29.69,8.23
-30.43,7.68
-30.49,7.68
-29.83,9.87
-29.31,9.87
-29.94,r??R-29.46,7.13
-28.57,9.32
-28.77,7.68
-29.06,9.32
-27.77,8.23
-26.97,9.32
-27.57,9.32
-26.43,9.87
-27.49,10.97
-26.51,10.42
-26.49,9.32
-26.20,10.42
-25.94,8.23
-24.94,9.87
-23.34,9.87
-26.71,10.42
-24.71,9.87
-23.29,9.87
-23.46,10.42
-24.51,9.32
-23.91,12.07
-21.09,12.07
-22.26,8.78
-22.14,9.87
-23.94,12.62
-22.77,12.62
-21.46,11.52
-21.11,11.52
-21.26,13.71
-21.71,12.07
-22.06,13.16
-21.00,12.07
-21.83,13.71
-22.91,13.16
-21.77,14.81
-23.29,12.62
-21.03,14.81
-22.29,14.26
-19.17,12.07
-19.80,13.16
31.00,3.29
27.69,2.19
30.26,2.19
28.89,1.65
28.63,1.10
29.11,1.10
22.63,1.65
25.14,1.10
27.63,1.10
27.06,1.10
27.46,1.10
26.91,1.10
25.17,1.10
24.54,0.55
24.43,0.55
24.29,0.00
24.31,0.55
24.00,0.00
22.91,0.00
22.54,-1.10
23.20,0.00
21.11,-0.55
22.91,-0.55
21.37,-0.55
21.69,-0.55
21.63,0.00
22.20,-1.10
20.43,-1.10
20.66,-1.65
19.31,-1.10
20.31,-1.10
18.34,-2.19
17.91,-1.10
18.86,-0.55
18.31,-1.65
17.49,-1.65
19.14,-2.19
18.03,-1.10
18.03,-2.19
17.14,-2.74
18.69,-2.19
18.69,-1.65
17.11,-1.65
18.11,-1.65
18.29,-1.65
17.31,-1.65
18.23,-3.29
16.26,-2.19
18.00,-2.19
19.14,-1.65
17.66,-2.19
17.29,-1.65
18.63,-3.29
18.17,-2.19
14.71,-2.19
17.43,-2.19
17.20,-2.19
17.06,-2.74
17.40,-2.74
16.06,-2.74
15.86,-2.74
16.63,-2.74
17.80,-1.65
16.69,-2.74
16.31,-3.29
16.60,-3.29
17.43,-3.29
15.26,-3.84
12.09,-4.39
9.26,-4.94
8.34,-6.58
5.77,-7.68
-36.57,5.48
-31.91,8.23
-31.11,9.87
-31.20,8.78
-31.66,7.13
-31.77,9.32
-32.03,7.68
-32.34,9.32
-31.74,10.97
-31.54,8.78
-32.29,8.78
-31.57,6.58
-31.23,10.42
-31.89,9.32
-31.51,8.23
-32.37,7.13
-30.69,9.87
-31.20,9.32
-31.06,8.23
-31.17,8.23
-30.26,10.42
-30.09,10.42
-29.11,10.97
-30.89,8.78
-29.03,9.87
-29.97,13.16
